ASSET_TYPE,TYPE_DESCRIPTION,DEDICATION,ORIENTATION,PLAQUE,MANUFACTURER,PLAQUE_SPONSOR,FINISH_TYPE,ASSET_CLASS,ASSET_CD,LOCATION_DETAIL,STEWARD,MAINTAINED_BY,MAINT_INFO,LIFE_CYCLE_STATUS,longitude,latitude,location
3,MEMORIAL BENCH,CATHRYN CAT MARGETTS - YOUR LEGACY AND LOVE,NE,PRESENT,,PARKS FOUNDATION,LACQUERED WOOD,,ALT701,RIVER PARK-N END ON PATH OVERLOOKING RIVER-MARGETTS MEMORAL AREA,CALGARY PARKS,CALGARY PARKS,PARKS FOUNDATION FUNDING; SEE REPOSITORY FOR DETAILS,ACTIVE,-114.09459945821779,51.0125132159261,"(51.0125132159261, -114.09459945821779)"
5,PARKS BENCH,NOT APPLICABLE,SW,NOT APPLICABLE,,,NATURAL WOOD,,GAW638,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-114.11556162311044,51.018761186214896,"(51.018761186214896, -114.11556162311044)"
5,PARKS BENCH,NOT APPLICABLE,E,NOT APPLICABLE,,,PAINTED,,DOV899,,PROVINCE OF ALBERTA,CALGARY PARKS,,ACTIVE,-114.00927005617234,51.01745316584392,"(51.01745316584392, -114.00927005617234)"
5,PARKS BENCH,NOT APPLICABLE,N,NOT APPLICABLE,,,PAINTED,,WIN798,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-114.04552703067543,51.068996445997826,"(51.068996445997826, -114.04552703067543)"
6,PICNIC TABLE,NOT APPLICABLE,,NOT APPLICABLE,,,PLASTICIZED,,EDG140,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-114.14213261181888,51.12885144249134,"(51.12885144249134, -114.14213261181888)"
5,PARKS BENCH,NOT APPLICABLE,N,NOT APPLICABLE,,,PAINTED,,DNC100,,CORPORATE PROPERTIES,CALGARY PARKS,,ACTIVE,-114.05835891531737,51.04554158346481,"(51.04554158346481, -114.05835891531737)"
5,PARKS BENCH,NOT APPLICABLE,SE,NOT APPLICABLE,,,PAINTED,,ALB625,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-113.9848743595122,51.049893731369444,"(51.049893731369444, -113.9848743595122)"
5,PARKS BENCH,NOT APPLICABLE,SW,NOT APPLICABLE,,,POWDER COATED,,GRI829,,ENMAX,CALGARY PARKS,,ACTIVE,-114.05113602034051,51.09035351620635,"(51.09035351620635, -114.05113602034051)"
5,PARKS BENCH,NOT APPLICABLE,NW,NOT APPLICABLE,,,,,DNE120,,CORPORATE PROPERTIES,DEVELOPER CONSTRUCTION,,INSTALLED,-114.05052836217006,51.0458917024729,"(51.0458917024729, -114.05052836217006)"
5,PARKS BENCH,NOT APPLICABLE,S,NOT APPLICABLE,,,PAINTED,,PKL533,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-114.0212342886334,50.91354898004934,"(50.91354898004934, -114.0212342886334)"
5,PARKS BENCH,NOT APPLICABLE,N,NOT APPLICABLE,,,PAINTED,X ACR 3,ERL246,,CALGARY RECREATION,CALGARY PARKS AND OTHER BU,,ACTIVE,-114.06324277762884,51.03575140627361,"(51.03575140627361, -114.06324277762884)"
6,PICNIC TABLE,NOT APPLICABLE,,NOT APPLICABLE,,,PAINTED,,WIL170,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-114.06394357661377,50.95773515235999,"(50.95773515235999, -114.06394357661377)"
5,PARKS BENCH,NOT APPLICABLE,NE,NOT APPLICABLE,,,NATURAL WOOD,,SPH022,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-114.19527938084194,51.023028363103215,"(51.023028363103215, -114.19527938084194)"
6,PICNIC TABLE,NOT APPLICABLE,,NOT APPLICABLE,,,PAINTED,"AS PER M REID; REMOVED DUE TO CONSTRUCTION, NOT FLOOD;  acr 2",BOW220,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-114.22401681806085,51.09780769755604,"(51.09780769755604, -114.22401681806085)"
5,PARKS BENCH,NOT APPLICABLE,N,NOT APPLICABLE,,,NATURAL WOOD,,12B001,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-113.90388241459516,50.94146631064102,"(50.94146631064102, -113.90388241459516)"
5,PARKS BENCH,NOT APPLICABLE,,NOT APPLICABLE,,,STONE OR OTHER WITHOUT FINISH,,LEG021,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-114.02918739816552,50.85836100720339,"(50.85836100720339, -114.02918739816552)"
6,PICNIC TABLE,NOT APPLICABLE,,NOT APPLICABLE,,,NATURAL WOOD,,TUS614,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-114.24532691649966,51.127595079217144,"(51.127595079217144, -114.24532691649966)"
5,PARKS BENCH,NOT APPLICABLE,SE,NOT APPLICABLE,,,PAINTED,,CHV960,,CALGARY PARKS,MAINTENANCE AGREEMENT,LANDSCAPE MAINTENANCE AGREEMENT ON FILE - SEE PARIS REPOSITORY FOR DETAILS,ACTIVE,-114.05606995040415,51.155392351076756,"(51.155392351076756, -114.05606995040415)"
5,PARKS BENCH,NOT APPLICABLE,S,NOT APPLICABLE,,,NATURAL WOOD,,CAP670,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-114.08726083924509,51.07452375936861,"(51.07452375936861, -114.08726083924509)"
6,PICNIC TABLE,NOT APPLICABLE,,NOT APPLICABLE,,,PAINTED,ACR 2,EAU120,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-114.07262768211562,51.05540873872971,"(51.05540873872971, -114.07262768211562)"
5,PARKS BENCH,NOT APPLICABLE,SE,NOT APPLICABLE,SUDDEN FUN RECREATION EQUIPTMENT,,POWDER COATED,,LEG004,,CALGARY PARKS,DEVELOPER CONSTRUCTION,,INSTALLED,-114.00638353891549,50.85760156903721,"(50.85760156903721, -114.00638353891549)"
3,MEMORIAL BENCH,JIM WILKINSON,N,PRESENT,,PARKS FOUNDATION,LACQUERED WOOD,,CAP670,CONFEDERATION PARK,CALGARY PARKS,CALGARY PARKS,PARKS FOUNDATION FUNDING; SEE REPOSITORY FOR DETAILS,ACTIVE,-114.0886539260156,51.07311100173679,"(51.07311100173679, -114.0886539260156)"
6,PICNIC TABLE,NOT APPLICABLE,N,NOT APPLICABLE,,,PAINTED,,WLD050,LOCATED IN PICNIC SHELTER,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-114.15634852949162,51.06399426447083,"(51.06399426447083, -114.15634852949162)"
5,PARKS BENCH,NOT APPLICABLE,S,NOT APPLICABLE,,,PAINTED,,DNC100,,CORPORATE PROPERTIES,CALGARY PARKS,,ACTIVE,-114.05835275870105,51.0456049920225,"(51.0456049920225, -114.05835275870105)"
5,PARKS BENCH,,SW,NOT APPLICABLE,,,PAINTED,,BRA104,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-114.11321112841928,50.958143401079184,"(50.958143401079184, -114.11321112841928)"
5,PARKS BENCH,NOT APPLICABLE,W,NOT APPLICABLE,,,NATURAL WOOD,,ERL247,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-114.06296786437875,51.03021322090522,"(51.03021322090522, -114.06296786437875)"
3,MEMORIAL BENCH,SAM & FUI CHAN,SW,PRESENT,,NOT PARKS FOUNDATION - INVESTIGATE,PLASTICIZED,INSTALL DT BASED ON RULES DEVELOPED 2016/05/17-SEE GIS MANUAL-INSTALL_DT ATTRIBUTES SECTION,CHN113,SIEN LOK PARK,CALGARY PARKS,CALGARY PARKS,PARKS FOUNDATION FUNDING; SEE REPOSITORY FOR DETAILS,ACTIVE,-114.06405251916028,51.05267219608527,"(51.05267219608527, -114.06405251916028)"
5,PARKS BENCH,NOT APPLICABLE,SW,NOT APPLICABLE,,,PAINTED,,DNC105,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-114.06373306870259,51.04898999425079,"(51.04898999425079, -114.06373306870259)"
3,MEMORIAL BENCH,KRISTA WIGHTMAN,SW,NOT APPLICABLE,,NOT APPLICABLE,LACQUERED WOOD,FLD ACR 2.,DDG718,,CALGARY PARKS,CALGARY PARKS,BENCH REFURBISHED AND PLAQUE ADDED MAY 8 2018,ACTIVE,-113.99279687611246,50.93523001747999,"(50.93523001747999, -113.99279687611246)"
6,PICNIC TABLE,NOT APPLICABLE,,NOT APPLICABLE,,,PAINTED,,HAY242,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-114.08738743184978,50.973924853683826,"(50.973924853683826, -114.08738743184978)"
5,PARKS BENCH,NOT APPLICABLE,NW,NOT APPLICABLE,,,PAINTED,,MNI061,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-114.05802887769424,51.028540780841396,"(51.028540780841396, -114.05802887769424)"
5,PARKS BENCH,NOT APPLICABLE,W,NOT APPLICABLE,,,NATURAL WOOD,,SKR401,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-113.96619381705692,51.15988097813678,"(51.15988097813678, -113.96619381705692)"
6,PICNIC TABLE,NOT APPLICABLE,N,NOT APPLICABLE,,,PAINTED,,LEG021,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-114.02962319363829,50.85899338136751,"(50.85899338136751, -114.02962319363829)"
5,PARKS BENCH,NOT APPLICABLE,NW,NOT APPLICABLE,,,PAINTED,,EVN260,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-114.12075048877928,51.16372484132137,"(51.16372484132137, -114.12075048877928)"
5,PARKS BENCH,NOT APPLICABLE,E,NOT APPLICABLE,,,NATURAL WOOD,,GAG556,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-114.11968520362349,51.0045331219257,"(51.0045331219257, -114.11968520362349)"
5,PARKS BENCH,NOT APPLICABLE,W,NOT APPLICABLE,CUSTOM PARK & LEISURE LTD,,LACQUERED WOOD,XX ACR 2,SPH021,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-114.20919434636754,51.024051887731034,"(51.024051887731034, -114.20919434636754)"
5,PARKS BENCH,NOT APPLICABLE,,NOT APPLICABLE,,,DECORATIVE MATERIAL,,BLN016,,CALGARY PARKS,CALGARY PARKS,BALAU WOOD BENCH SLATS & CIP CONCRETE END BLOCK,ACTIVE,-114.08314840345291,51.04157360009054,"(51.04157360009054, -114.08314840345291)"
5,PARKS BENCH,NOT APPLICABLE,N,NOT APPLICABLE,,,PAINTED,,WOO306,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-114.1041495982442,50.937426550851555,"(50.937426550851555, -114.1041495982442)"
5,PARKS BENCH,NOT APPLICABLE,W,NOT APPLICABLE,,,LACQUERED WOOD,,SGH008,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-114.12826523328432,51.16942256705717,"(51.16942256705717, -114.12826523328432)"
5,PARKS BENCH,NOT APPLICABLE,W,NOT APPLICABLE,,,PAINTED,,PKL527,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-114.03309102467026,50.92986650961436,"(50.92986650961436, -114.03309102467026)"
6,PICNIC TABLE,NOT APPLICABLE,,NOT APPLICABLE,,,PLASTICIZED,,HID241,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-114.09309358116246,51.152901830042765,"(51.152901830042765, -114.09309358116246)"
5,PARKS BENCH,NOT APPLICABLE,S,NOT APPLICABLE,,,PAINTED,,GPK701,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-114.10028125725805,51.00221589591537,"(51.00221589591537, -114.10028125725805)"
5,PARKS BENCH,NOT APPLICABLE,SW,NOT APPLICABLE,,,NATURAL WOOD,,12B001,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-113.90376056330824,50.937233984433085,"(50.937233984433085, -113.90376056330824)"
5,PARKS BENCH,NOT APPLICABLE,SW,NOT APPLICABLE,,,PAINTED,ACR 3,RID200,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-114.07469638813224,51.02280715028635,"(51.02280715028635, -114.07469638813224)"
6,PICNIC TABLE,NOT APPLICABLE,,NOT APPLICABLE,,,PAINTED,2015/09/24: SPATIAL AS PER 2012 LAYOUT PLAN,BOW220,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-114.22646817424172,51.09770079430493,"(51.09770079430493, -114.22646817424172)"
5,PARKS BENCH,,S,NOT APPLICABLE,,,PAINTED,,BRT356,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-114.08362011011816,51.011231261388595,"(51.011231261388595, -114.08362011011816)"
5,PARKS BENCH,NOT APPLICABLE,SE,NOT APPLICABLE,,,NATURAL WOOD,,12B001,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-113.90420767068319,50.937067958828756,"(50.937067958828756, -113.90420767068319)"
5,PARKS BENCH,NOT APPLICABLE,,NOT APPLICABLE,,,STONE OR OTHER WITHOUT FINISH,,MAH003,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-113.93243620449117,50.89788803779283,"(50.89788803779283, -113.93243620449117)"
5,PARKS BENCH,,SE,NOT APPLICABLE,,,LACQUERED WOOD,INSTALL DT BASED ON RULES DEVELOPED 2016/05/17-SEE GIS MANUAL-INSTALL_DT ATTRIBUTES SECTION,ROX263,,CALGARY PARKS,CALGARY PARKS,PARKS FOUNDATION FUNDING; SEE REPOSITORY FOR DETAILS,ACTIVE,-114.06530606142609,51.027138943165745,"(51.027138943165745, -114.06530606142609)"
3,MEMORIAL BENCH,MOM & DAD,S,PRESENT,,PARKS FOUNDATION,LACQUERED WOOD,,QPK065,QUEENS PARK CEMETERY-LOT 132 BLK 17 SEC V,CALGARY PARKS,CALGARY PARKS,PARKS FOUNDATION FUNDING; SEE REPOSITORY FOR DETAILS,ACTIVE,-114.07494552972865,51.08629231860753,"(51.08629231860753, -114.07494552972865)"
3,MEMORIAL BENCH,JOAN MCKIBBON,NE,PRESENT,,PARKS FOUNDATION,LACQUERED WOOD,,WLD050,WILDWOOD-X FRM 145 WILDWOOD DR SW BEHND SHRUB BED.,CALGARY PARKS,CALGARY PARKS,PARKS FOUNDATION FUNDING; SEE REPOSITORY FOR DETAILS,ACTIVE,-114.14943750286271,51.055754783463115,"(51.055754783463115, -114.14943750286271)"
6,PICNIC TABLE,NOT APPLICABLE,,NOT APPLICABLE,,,PAINTED,,GPK704,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-114.13872369680202,50.99246696269159,"(50.99246696269159, -114.13872369680202)"
5,PARKS BENCH,,SE,NOT APPLICABLE,,,PAINTED,2015_ACR 3,BRA099,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-114.10194870071206,50.954543000813075,"(50.954543000813075, -114.10194870071206)"
3,MEMORIAL BENCH,DUGGAN,NW,PRESENT,,,LACQUERED WOOD,,PKH266,,CALGARY PARKS SHARED,CALGARY PARKS,,ACTIVE,-114.07105333010288,51.0218735898633,"(51.0218735898633, -114.07105333010288)"
5,PARKS BENCH,NOT APPLICABLE,N,NOT APPLICABLE,,,NATURAL WOOD,,WOO353,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-114.1136447146259,50.945815108762545,"(50.945815108762545, -114.1136447146259)"
3,MEMORIAL BENCH,NOT APPLICABLE,,PRESENT,,,PAINTED,ACR 3,EAU120,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-114.07308766125391,51.05466267125605,"(51.05466267125605, -114.07308766125391)"
5,PARKS BENCH,NOT APPLICABLE,N,NOT APPLICABLE,,,LACQUERED WOOD,ACR 3,EAU121,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-114.06981138032842,51.053785542267,"(51.053785542267, -114.06981138032842)"
5,PARKS BENCH,NOT APPLICABLE,NW,NOT APPLICABLE,,,PAINTED,,HAW068,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-114.18455899891367,51.1342683563642,"(51.1342683563642, -114.18455899891367)"
5,PARKS BENCH,NOT APPLICABLE,E,NOT APPLICABLE,,,NATURAL WOOD,,HID539,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-114.10177207117005,51.149348813301394,"(51.149348813301394, -114.10177207117005)"
5,PARKS BENCH,NOT APPLICABLE,E,NOT APPLICABLE,,,POWDER COATED,,SVO867,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-114.08652078798289,50.88885430078022,"(50.88885430078022, -114.08652078798289)"
3,MEMORIAL BENCH,TERRY BURTON,N,PRESENT,,PARKS FOUNDATION,LACQUERED WOOD,,CAP670,CONFEDERATION PARK-WEST,CALGARY PARKS,CALGARY PARKS,PARKS FOUNDATION FUNDING; SEE REPOSITORY FOR DETAILS,ACTIVE,-114.0900806945974,51.07254822610657,"(51.07254822610657, -114.0900806945974)"
6,PICNIC TABLE,NOT APPLICABLE,,NOT APPLICABLE,,,PLASTICIZED,,BRI705,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-114.10935548320226,50.897166320463604,"(50.897166320463604, -114.10935548320226)"
5,PARKS BENCH,NOT APPLICABLE,SW,NOT APPLICABLE,MAGLIN,,NATURAL WOOD,,WSP002,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-114.1952797171486,51.05647688737989,"(51.05647688737989, -114.1952797171486)"
6,PICNIC TABLE,NOT APPLICABLE,,NOT APPLICABLE,,,PAINTED,"AS PER M REID; REMOVED DUE TO CONSTRUCTION, NOT FLOOD;  acr 2",BOW220,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-114.22724959629876,51.098220281455426,"(51.098220281455426, -114.22724959629876)"
5,PARKS BENCH,NOT APPLICABLE,W,NOT APPLICABLE,,,POWDER COATED,,HUN715,,CALGARY PARKS,CALGARY PARKS,DECK CHAIR,ACTIVE,-114.06504747660101,51.11122718502487,"(51.11122718502487, -114.06504747660101)"
5,PARKS BENCH,NOT APPLICABLE,NE,NOT APPLICABLE,,,POWDER COATED,,MRT112,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-113.9659033181704,51.122521119453395,"(51.122521119453395, -113.9659033181704)"
3,MEMORIAL BENCH,DEDICATED TO.....,N,PRESENT,,,,,HIL495,,CALGARY PARKS,CALGARY PARKS,PARKS FOUNDATION FUNDING; SEE REPOSITORY FOR DETAILS,ACTIVE,-114.0862455498444,51.05163142075853,"(51.05163142075853, -114.0862455498444)"
3,MEMORIAL BENCH,MICHEAL DOUGLAS SHEPPARD,E,PRESENT,,PARKS FOUNDATION,LACQUERED WOOD,,GPK704,N GLENMORE PRK-CLSE TO CANOE CLUB,CALGARY PARKS,CALGARY PARKS,PARKS FOUNDATION FUNDING; SEE REPOSITORY FOR DETAILS,ACTIVE,-114.1178769545018,50.98593511053174,"(50.98593511053174, -114.1178769545018)"
3,MEMORIAL BENCH,DEDICATED TO.....,N,PRESENT,,,,,HIL495,,CALGARY PARKS,CALGARY PARKS,PARKS FOUNDATION FUNDING; SEE REPOSITORY FOR DETAILS,ACTIVE,-114.08596260756775,51.051666474260166,"(51.051666474260166, -114.08596260756775)"
5,PARKS BENCH,NOT APPLICABLE,NW,NOT APPLICABLE,,,NATURAL WOOD,,CAP670,,CALGARY PARKS SHARED,LEASE HOLDER,,ACTIVE,-114.08620812359155,51.07665679807028,"(51.07665679807028, -114.08620812359155)"
6,PICNIC TABLE,NOT APPLICABLE,,NOT APPLICABLE,,,PLASTICIZED,,WLD050,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-114.15763882663612,51.06244546874165,"(51.06244546874165, -114.15763882663612)"
5,PARKS BENCH,NOT APPLICABLE,N,NOT APPLICABLE,,,LACQUERED WOOD,ACR 3,CHN113,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-114.06487760423147,51.053107684999446,"(51.053107684999446, -114.06487760423147)"
5,PARKS BENCH,NOT APPLICABLE,S,NOT APPLICABLE,,,LACQUERED WOOD,,BLN007,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-114.06968327815822,51.04144942220605,"(51.04144942220605, -114.06968327815822)"
3,MEMORIAL BENCH,LEO DONALD ROGERS,N,PRESENT,,PARKS FOUNDATION,LACQUERED WOOD,,BNK872,BANKVIEW- 1626 23 AVE SW,CALGARY PARKS,CALGARY PARKS,PARKS FOUNDATION FUNDING; SEE REPOSITORY FOR DETAILS,ACTIVE,-114.09842938552164,51.0334196135651,"(51.0334196135651, -114.09842938552164)"
5,PARKS BENCH,NOT APPLICABLE,SE,NOT APPLICABLE,,,PAINTED,,OAK069,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-114.13483557560431,50.97169173911099,"(50.97169173911099, -114.13483557560431)"
6,PICNIC TABLE,NOT APPLICABLE,,NOT APPLICABLE,,,PAINTED,,ALT701,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-114.08979496637191,51.00990194867906,"(51.00990194867906, -114.08979496637191)"
5,PARKS BENCH,,W,NOT APPLICABLE,,,NATURAL WOOD,2015_ACR 3 ASSET DISCOVERED,MCK718,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-113.98685327415917,50.92250747635411,"(50.92250747635411, -113.98685327415917)"
5,PARKS BENCH,NOT APPLICABLE,N,NOT APPLICABLE,,,LACQUERED WOOD,,WIN854,,CALGARY PARKS SHARED,LEASE HOLDER,,ACTIVE,-114.05203230064943,51.0770766000627,"(51.0770766000627, -114.05203230064943)"
6,PICNIC TABLE,NOT APPLICABLE,,NOT APPLICABLE,,,COMOSITE WITHOUT FINISH,ACR 2 COMPOSITE MATERIAL,MON291,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-114.17404015542265,51.07760966703028,"(51.07760966703028, -114.17404015542265)"
1,BLEACHER,NOT APPLICABLE,N,NOT APPLICABLE,,,PAINTED,FLD ACR 3. PEELING PAINT. ADJUSTED SPATIAL GPS.,DDG718,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-113.99556692054477,50.936649142196984,"(50.936649142196984, -113.99556692054477)"
5,PARKS BENCH,NOT APPLICABLE,N,NOT APPLICABLE,,,PAINTED,XX ACR 2,KEL006,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-114.08712837607398,50.987015647002025,"(50.987015647002025, -114.08712837607398)"
5,PARKS BENCH,NOT APPLICABLE,NW,NOT APPLICABLE,,,DECORATIVE MATERIAL,,GRE007,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-114.21125330057112,51.08855981161842,"(51.08855981161842, -114.21125330057112)"
3,MEMORIAL BENCH,WHITNEY VICTORIA BARHAM,S,PRESENT,,PARKS FOUNDATION,LACQUERED WOOD,XX ACR 3,VAL935,,CALGARY PARKS,CALGARY PARKS,PARKS FOUNDATION FUNDING; SEE REPOSITORY FOR DETAILS,ACTIVE,-114.24683689747665,51.09486968929981,"(51.09486968929981, -114.24683689747665)"
5,PARKS BENCH,NOT APPLICABLE,N,NOT APPLICABLE,,,POWDER COATED,,EVE110,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-114.11033160468912,50.91545037560085,"(50.91545037560085, -114.11033160468912)"
5,PARKS BENCH,NOT APPLICABLE,SW,NOT APPLICABLE,,,NATURAL WOOD,,MOP856,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-114.07466410199616,51.07317549492603,"(51.07317549492603, -114.07466410199616)"
2,GAMES TABLE,NOT APPLICABLE,,NOT APPLICABLE,,,LACQUERED WOOD,,BNK849,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-114.09728693883758,51.031541285326796,"(51.031541285326796, -114.09728693883758)"
5,PARKS BENCH,NOT APPLICABLE,S,NOT APPLICABLE,,,PLASTICIZED,,EVN260,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-114.11606551095055,51.16122401990444,"(51.16122401990444, -114.11606551095055)"
5,PARKS BENCH,NOT APPLICABLE,NW,NOT APPLICABLE,,,PLASTICIZED,,EVN260,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-114.11668025694046,51.16134413811512,"(51.16134413811512, -114.11668025694046)"
5,PARKS BENCH,NOT APPLICABLE,N,NOT APPLICABLE,,,STONE OR OTHER WITHOUT FINISH,,LEG021,,CALGARY PARKS,CALGARY PARKS,SEATING BOULDERS,ACTIVE,-114.02865160474092,50.86059136704785,"(50.86059136704785, -114.02865160474092)"
5,PARKS BENCH,NOT APPLICABLE,N,NOT APPLICABLE,,,PAINTED,,SGH046,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-114.13695882374488,51.17882467942808,"(51.17882467942808, -114.13695882374488)"
3,MEMORIAL BENCH,BROOKLYN,NW,PRESENT,,PARKS FOUNDATION,NATURAL WOOD,ACR 3,MIS248,,CALGARY PARKS,CALGARY PARKS,PARKS FOUNDATION FUNDING; SEE REPOSITORY FOR DETAILS,INSTALLED,-114.06667468162107,51.0294460673036,"(51.0294460673036, -114.06667468162107)"
5,PARKS BENCH,NOT APPLICABLE,E,NOT APPLICABLE,,,PLASTICIZED,ACR 3,CHN113,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-114.0647179282311,51.05257593439083,"(51.05257593439083, -114.0647179282311)"
5,PARKS BENCH,NOT APPLICABLE,SW,NOT APPLICABLE,,,NATURAL WOOD,3,SIL245,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-114.2080741793937,51.100547311276955,"(51.100547311276955, -114.2080741793937)"
5,PARKS BENCH,NOT APPLICABLE,N,NOT APPLICABLE,,,PAINTED,,WHI009,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-113.96472892676563,51.08444874862171,"(51.08444874862171, -113.96472892676563)"
6,PICNIC TABLE,NOT APPLICABLE,,NOT APPLICABLE,,,COMOSITE WITHOUT FINISH,,BOW171,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-114.22161466565466,51.09567812734781,"(51.09567812734781, -114.22161466565466)"
5,PARKS BENCH,NOT APPLICABLE,S,NOT APPLICABLE,,,LACQUERED WOOD,,PAN248,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-114.10482449063367,51.16215743925919,"(51.16215743925919, -114.10482449063367)"
5,PARKS BENCH,NOT APPLICABLE,SW,NOT APPLICABLE,,,RECYCLED PLASTIC / COMPOSITE,,MCK579,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-113.99119081992347,50.9092153996021,"(50.9092153996021, -113.99119081992347)"
5,PARKS BENCH,NOT APPLICABLE,W,NOT APPLICABLE,,,PAINTED,,CSC002,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-113.96671080640729,51.14745532994208,"(51.14745532994208, -113.96671080640729)"
5,PARKS BENCH,NOT APPLICABLE,N,NOT APPLICABLE,,,PAINTED,,DRN559,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-114.01788526950715,50.92031934200722,"(50.92031934200722, -114.01788526950715)"
3,MEMORIAL BENCH,"DAVE ""DUSTY RHODES"" ORTON",NE,PRESENT,,PARKS FOUNDATION,LACQUERED WOOD,ACR 3,EAU131,PEACE PRK-300' WEST BETWN PATHWAYS,PROVINCE OF ALBERTA,CALGARY PARKS,PARKS FOUNDATION FUNDING; SEE REPOSITORY FOR DETAILS,ACTIVE,-114.08192288355097,51.05117741995344,"(51.05117741995344, -114.08192288355097)"
5,PARKS BENCH,NOT APPLICABLE,N,NOT APPLICABLE,,,PAINTED,,PEN582,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-113.93846237269968,51.0501230645324,"(51.0501230645324, -113.93846237269968)"
6,PICNIC TABLE,NOT APPLICABLE,,NOT APPLICABLE,,,,ACR 2,EAU120,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-114.07243509719396,51.055140365913225,"(51.055140365913225, -114.07243509719396)"
6,PICNIC TABLE,NOT APPLICABLE,,NOT APPLICABLE,,,PLASTICIZED,XX ACR 2,SGH016,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-114.15662980395444,51.17846837158358,"(51.17846837158358, -114.15662980395444)"
